id,dialect,dialect_l_encoded,text
1009153534355558400,MA,9, 😏 ما هذا يا هذا 🙄 #مصر_روسيا
1068831752943210368,IQ,8,حسابشخصي اللهم ربي انتقم منه واذقه اشد العذاب في سقر
689575969028448256,OM,0,راتب الموظفين بالبلديه 25 ريال ، الله يعين الموظفين عند الجميري،، المره الاولي عطاهم 100 وراح كله ع الخصم،،مدري لحين وش بيصير ! #زد_رصيدك 67 
688455159916171264,DZ,14,سطيف قبل قليل . . . . . #الجزائر الله يبــارك . . . . . . . #الثلوج_في_الجزاير رابطويب
1095016083172614016,AE,15,لو حد يقدر يكلم محمد نجيب يساله عن مفهوم بن غليطه للفشل ،، يمكن عنده مفهوم اخر غير اللي نعرفه
985907064189931648,AE,15,حسابشخصي حسابشخصي بيسولهم بريد الكتروني ولنا بريد 😂 نتواصل ايميلات . . نطرش قوقل ماب لهم . . في النهايه الايميل بيكون نفس ايميل info @ اللي موجود في كل موقع وماله وجود بالاساس
1141912322287513600,SY,7,حسابشخصي وليش مالا مين للمبادله
740520047379161088,MA,9,حسابشخصي من جمهورك بالمغرب المسلسل جيد و احنا و متبعينه لاخر حلقه انشاء الله ديما متالق و نجم عربي متجدد دائما للاحسن
1097791130756882432,OM,0,حسابشخصي هذا المفروض يسويو عليه عرض اشتري صني واحصل ع بيل مجانا قال ١٢٠ قال تاير السبير اغلي منه
1008307334068822016,IQ,8,حسابشخصي كل عام وانت بخير وعساكم من عواده
941760409844973568,SA,2,- فقدت الامل بالهدايا و انا حي ، ابيكم بس تحطون لي براده بعد ما اموت . 💔 
1128156489439490048,LB,5,حسابشخصي لهلق ممل الافضل لدرجه بخليك تقتنع انو بحبو بعض سيرين وتيم وحتي نستنا الاحزاء السابقه روعه
1098986338626490368,PL,11,دلق القهوه وعرفناها خير ورش الميه عداوه طيب وكب الشوربه شو وضعها كمان 👧 
502082020009205760,PL,11,حسابشخصي المنطق هيك بيقول يا يافا، ما بتصور انو اي حدا عادي من الشارع ممكن يعرف القائد ويبلغ عنه، ومع كل هالامن والسريه بالخفاء ! فيه لغز
938513176311881600,LB,5,حسابشخصي حسابشخصي حسابشخصي يا لبناني يا كندره 🤣 شكلو ردي افحمك وبطلت عارف حالك مع مين عم تحكي عالعموم الاردن معروف وفش داعي نتوسع بالحكي وجودكم اصلن فتنه
1038883818550321152,YE,12,حسابشخصي حسابشخصي قالها بنفسه لنفسه مافيش عميل يطلع زعيم هكذا انتو العدو يعترف وانتو تفعلولكم هوكهودواركلام للكل
967822792266788864,YE,12,حسابشخصي ليش يعني ما سرقت شي . طيب ليش موجودين بالجنوب
690216890048876544,AE,15,الزمن ما تغير بس . اهل الزمن ويلاه متغيرين
1151555771018227584,SA,2,حسابشخصي تصدق راح عن بالي 😂 
1043596120096759808,LY,17,يا ناخذهه انا 😍 يا تاخذهه انت ياربي 🙈 ❤ غير هكي لا ياربي 💔 . . 
1173650883877527552,LB,5,الايام الحلوه جايه بس شكلها مستحيه 🙃 
710577056715825152,LY,17,اليوم لعبت كوره في ملعب الفندق نبي نكسب نفس كسبني النفس ملعب معشب وغبار كله 😢 
1166034524133822464,AE,15,حسابشخصي طلع رجل اعمال و عنده فيديوهات عبط من هالنوع 🙄 رابطويب
855119217959546880,BH,13,حسابشخصي اي اكيد اقبل شلمشكله يعني
1139359396830433152,JO,6, 5 : 30 وهيك صارلي ٢٣ ساعه صاحي
898637422938005504,LB,5,حسابشخصي حسابشخصي اموت انا يا سوسو بالقانون 😍 يا وحش غرر 😃 
1049106068796784640,OM,0,حسابشخصي دخلت عشان اعرف معني يتكاون
1152555226316062848,DZ,14,حسابشخصي لالا وهيبه رداتو دزيري بذراع هه اه الجزائريات هه
1123894826917933056,SA,2,فعاليه ! ! كم مره تفشلت قدام الضيوف ، محسوبكم دايم ✋ ️ يجيب العيد وانتم بدون كذب ! ! ؟ اتحفونا 
1116394250218954752,JO,6,و بس و الله 😂 رابطويب
1035986643709247616,LY,17,معقوله تقهرونا يا اولاد البلاد لين يحن علينا المتخلف بادي مطارات #ها_سيدي_ها
900684992136835072,SA,2,حسابشخصي ملغومه جدا التغريده حتي ولو كان نصراوي ثانيا قدامي مشهد ( ماء و واحد يصيد ) وافهم يافهيم
1135795226168233984,SD,1,الله يحرقوا هو وبيانه الله يقتلو ويريحنا منو حسبي الله عليهم واحد واحد 🙌 🏻 رابطويب
994717027792248832,DZ,14,حسابشخصي حسابشخصي مافي بزر الا انتي اللي جايه حاشره حالك وتاعبه نفسك 💅 
931370675964645376,JO,6,يااخي طول بالنظظر لاا تخااف ما رح اقوول شبييه خفيف 🤚 🏻 رابطويب
1024592560566816768,SY,7,حسابشخصي بتحداك تربحني بحجره ورقه مقص 😌 
1113906460356956160,KW,3,حسابشخصي عيل بنام بالسكه ما راح يدخل هه
1164263682047709184,LB,5,حسابشخصي ما لحقتي تتهني بالكراش
1189324210780410112,TN,16,حسابشخصي حسابشخصي كشف السر ، شفت شنوه كنت مخبي عليك ، محاوله انقلابيه اصل بصوت الفاهم
1118020707990957952,OM,0,حسابشخصي بعد المغرب في رمضان الدله جنبك ودوس لحد الصباح
1162832465733574912,LB,5,خف علينا يا عم رونالدو رابطويب
924041167758610432,JO,6,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي بلال رجع له رصيده من المطبخ
925651304776654848,AE,15,حسابشخصي كاميرا جباره مع البورتريه . . منور يابوعامر
1171481400421125888,MA,9,حسابشخصي طبخو ليا الراس اختي مزال العام مبداش حتي تطبخنا 😂 
1183436520688107520,DZ,14,حسابشخصي لقايد صالح يا عمري
1116267092393771008,EG,10,حسابشخصي تاليف في تاليف وسيناريو قديم ومستهلك اوي وكلنا بنشتري السمك بالواحده والله في معظم الاوقات بشتري اتنين بس عادي جدا . . . . كفايه الناس بقت بتتسلي بيكم والاسلوب ده ملوش اي اهميه غير التريقه 👎 🏾
1090216055048413184,LY,17,تشرب قهوه تعدل مزاجك او تقري كتاب لو تحب رابطويب
858384565878108160,DZ,14,حسابشخصي هيك خلصت لانو عنجد قنبله الموسم 😂 كملها ناصيفو
1055190282831122432,SD,1,ماكرون يدوب وصل عندو الخبر رابطويب
803315405917999104,MA,9,حسابشخصي يخليلي الغزاله ديالي ❤ جايا من عندك بحال العسل 😍 حتا لو حسدونا جامي يوصلونا 😂 
1013783035404308352,TN,16,حجز زرافه و فيل و نمر و وحيد قرن في سوق منصف باي – sarcastique 
1032546985428086784,LB,5,حسابشخصي سكارليت حداد مش مقبول كيف بتطلع علي التلفزيون بكامل الاناقه بليز خففي علينا شوي هلقد مزبطه حالك ما فينا نتحمل
1180927648840724480,DZ,14,حسابشخصي 😂 ربي معاك ختيتو . . . لبارح كنت نتناقش مع وحده في هدا الموضوع قاتلي نديه تركي انا قتلها مانقدرش ندي واحد ماشي وليد بلادي 🙈 مبصح هي حره كل واحد حر في حياتو
1004135006040723584,LY,17, 😂 تقول رافع كاس بطوله اللي رافع الطنجره رابطويب
1058710147621683200,TN,16,ياليت الجمهور اللي بيحضر يتفل علي كارينهو
1050084331581071360,IQ,8,اقوي الطميات كافي يادنيا مصايب شجره الشهداء كريم المالكي 2019 : رابطويب
913547535301693440,IQ,8,حسابشخصي حسابشخصي وازيدك من الشعر بيت . . ايام زمالتنه بالعمل وصداقتنه مچان اكو داعش . . كان اكو ارهابين قاعده و چان اكو مليشيات وقحه و هذا هو . عيب كلامك هذا
941003656970850432,SD,1,حسابشخصي الكلام ده واضح جدا بس انتي ما متابعه
1150477799305748352,TN,16,مردود ممتاز للمنتخب الشيء اللي يجعلنا فخورين بيه . ما ترشحناش لانا ضيعنا باارشا فرص وكنا قادرين نقتلوا المقابله مع بدايه الشوط الثاني . . . الخنيسي ممتاز في هرسله المنافس لكن واضح النقص الفني . كان وحدو قادر يقتل . . . رابطويب
677229555988475904,TN,16,حسابشخصي نوره احنا منكرهوش ايهاب ومعنا معاه حتي مشكل اما حبينوا يحترم نسيم وبس خاطر نسيم مايرجعش اما يحس في قلبوا
1157280804285890560,DZ,14,حسابشخصي هه يا ربي امين غي سكتي بونجاح ضيع ضربه جزاء 😭 و راه غي يندب و كي ندير
987432796103856000,PL,11,سامعه يا اللي بتحاولي تبيني الغمازه وهيا اصلاا مش موجوده رابطويب
923964363328934016,PL,11,حسابشخصي درستي السادس يا فالحه 😂 
1093565441296027648,MA,9,حسابشخصي واه واش بينو ديال كرفخال فاش دخل ف كوتينهو طول و عرض ؟ 
287693932895289312,SA,2,مليت من كثر السؤال . . مشتاق لعيونك تعال . . ❤
971412902346305536,TN,16,حسابشخصي يا رب يا هيثم . . . 💪 
547039137560158208,BH,13,حسابشخصي حسابشخصي اعتقد قصدك مع اي ممثله 😁 
896854808421912576,YE,12,حسابشخصي هدف اسينسيو احلي بكثيير يا انه شنقها
915782566938112000,BH,13,حسابشخصي تصدق اول ما شفتها قلت وش دراه، في ملالي يصورون كل شي ويجيبون سوالف من كيسهم، امن هذا ابدع وابتدع سالفه جديده اخس منهم لاجل الرتويت كما ذكرت
427507536393035776,IQ,8,مو كـلـمـن ضرب عالگول هداف ولا كـلـمـن يـصـرح لـعبه راقي ولا كـلـمـن يـدحـرج كره لاعب ولا كلمن ركض بالساحه باقي . . . رابطويب
1173691779851464704,SD,1,قامت طياره الفرنسي نزلت طياره السويدي والله ياحمدوك ماعملت في الحاجه خير طلعت روحه
1140421072246005760,KW,3,هالحزه لا اقدر اكمل نوم ولا اقدر اصملها لي الدوام 🌚 
1125535599065223168,EG,10,حسابشخصي نسكت بقي عشان مش ناقصين جنانهم 😂 
634838579982692352,PL,11,حسابشخصي الله يبارك فيكي وع فكرا هادا احساب اجديد وقديم ما بتصلح واعمليلي فلو عشان ما في عندي متابعين كتير وانا راح تصيبني جلطه ع قديم
1113848414649843584,PL,11,حسابشخصي ايوا 👍 🏻 👍 🏻 سكتيهم بالله لان العم بصير ولدنه
928609310208352384,BH,13,حسابشخصي احلي منشن وصلني منج 💋 
1069336491451658240,LB,5,حسابشخصي الله يصبر قلبكن ع هالاوباش بيناتكن
1144365002121498624,PL,11,هاتلي فوديكا و جيفاز 🎶 
623757577478770688,YE,12,محلي عيـونہ علي سـود الاهـداب اجمل من نجوم السماء مع قمرها
892874432129241088,BH,13,اخيرا بروح عرس وباكل 😍 رابطويب
918482574326018048,TN,16,قوم نحرق هالمدينه و نعمر واحده اشرف قوم نحرق للطليان نستكرز انا وياك
989245540868161536,BH,13,حسابشخصي اعتقد عارفين نفسهم . . . . و اللي علي راسه بطحه يتحسسها
1102168409427640448,TN,16,حسابشخصي حسابشخصي مرحبا بيهم في كل وقت ومرحبا بيهم الكل سوي عايلات ولا كوبلات ولا افراد تونس ترحب بالكل تونس بلد الكرم والضيافه ومعروفه عالميا بجمالها وسايحتها وكرم ناسها
1075464544674295808,AE,15,الانسان اللي يعتز بـ لغته الام ما يخليها لغته الثانيه . . 
1094368294994407424,SA,2,حسابشخصي من قلب مؤمن صابر ومحتسب يشهد والا من قلب مؤمنه صابره ومحتسبه تشهد ! ! ! ! ! ! ! ! 
891969317100699648,QA,4,حسابشخصي شعب يحب ينداس وينضرب، هو ذاخرها لهم وجاته الفرصه، شعب وحكومه غبيه ✋ 🏻
1091100883813891968,QA,4,الحمارتين كاشخين 🤣 بالملابس اليابانيه . . شين السرج علي البقر رابطويب
1159888762450644992,IQ,8,حسابشخصي هاي بس يم الكعبه عرفتها . . هنيالك ياعراق . . بعدين هذا حج لو تصوير افلام كل شوي ناشرين صورتك . . ! ! 
1034869859451121664,SA,2,#تحرمنا_من_دورينا_ Stc طيب ومباراه النصر بكره وش العلم ياربعنا ،،
1145708616030330752,YE,12,حسابشخصي حسابشخصي وين يتعاملون معاه كثير يشتكون من السفارات ماحد تعامل معاهم
404283042543710208,MA,9,حسابشخصي حسابشخصي حسابشخصي حنا ما قلنا والو غير انو حنا المغربيات كلنا واحد ما فيش اي فرق بنا
1169097241434492928,SY,7,حسابشخصي حسابشخصي شكرا ع المعلومه اللي فاتتني 😀 
1171170981496459264,SD,1,حسابشخصي دي والله شبكه دا زول بعرفك
1156608437452759040,PL,11,من اكتر الاشياء اللي بتنكره اسلوب تلقيح الحكي في تمك حكي خليك شجاع و احكيه غير هيك ما تحكي انا يدوب اتعامل مع الاسلوب المباشر
1147774684299190400,OM,0,حسابشخصي حركات يعني الازم كذاك علشان يثبت حبه لهاكيف بيصلي وعقله ما مركز مشتت 🙄 
1006982811356680192,SD,1,حسابشخصي ياخ السودان كلو مافي زول عندو مضرب ولا كنترول زي الناس دا الا من الكوره بس
436115716606287872,SY,7,الله يعين هالطلاب بس 😓 
1168769515284570112,KW,3,حسابشخصي صار لنا اكثر من سنه نحاول نشرح لهم، بس هالنقطه مو راضيه تدخل بعقولهم، ماكو فايده . 
1077249854055899136,AE,15,حسابشخصي حسابشخصي لا التسجيل بدايه يناير
1173147958554050560,SA,2,حسابشخصي اللهم انصر بلادنا وقادتنا علي كل عدو حاقد 🇸🇦 
1155614152234340352,SD,1,حسابشخصي حميدتي ما حيمشي بالساهل
1144293032113660032,AE,15,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي مدير الجروب طلعنا رحلات سابقا . . الدور عليك مدير جروب محبين تايلند 😁 
856238501909626880,KW,3,حسابشخصي الله يبارك فيج ويجزاج خير 🌹 
1137174372941279232,SA,2,حسابشخصي اشكرك كثير . من لطفك
950980408992325632,QA,4,لو رضي قلبي بغيرك ما ابيه . . 
1031147262024581248,JO,6,حسابشخصي وك بقدرش اسميه علي اسمك افهم يا بني ادم . . . . . بخاف احبه اكثر من خواته 😂 
1171407436814721024,PL,11,هادا الصحن تخصصه حمص و فول كيف حاطين فيه لبنه رابطويب
1156967929218588672,LY,17,حسابشخصي حسابشخصي مش عارفه من وين ايلقطوا فيهم
1052927937601839232,PL,11,حسابشخصي عاد انا مكتئب من شوفه البنات اللي بدرسهم ومن دلعهم و قرفهم . ومن امبارح مش شايف جوري ولا امها خلصت عال 10 وكانو نايمين والصبح اطلعت من 8 ل 10 مقفل كمان . 
461186983285776384,LB,5,بعد في الخضرجي اللي تحت بيتنا ما ترشح عالانتخابات الرئاسيه السوريه #سوريا
1118582774426947584,LB,5,حسابشخصي حسابشخصي اللي عنا بيجيب المسدس بعدين بيسرقه وبيهرب 👌 🏻
781372200184061952,PL,11,قصه رائعه وفيها حكمه جميله . . . . وياريتنا نكون كلنا زيه ونتمسك باخلاقنا جلس عجوز حكيم علي ضفه نهر . . وراح يتامل . . . رابطويب
991741284850249600,YE,12,الموسم الاخير من المسلسل اليوم الحلقه الاخير ل اسراء السلطانه حليمه 😭 نهايه الشهر بتكون الحلقه الاخير بموت ارطغرل انجين التان 💔 ماهذا 😢 
1092534566299029632,SD,1,حسابشخصي حسابشخصي يعني ما ممكن تكون الحاجه دي من ضمن خطتهم بتاعه الانقلاب بعد الوصول للمكان ؟ لانو نميري حسب الفيلم لما جو داخلين المكان اطلقوا النار عليهم بس نجا هو الحرس الكان حارسو واقنعوا بالهروب انا ما عندي اي معلومات عن الحقبه دي من التاريخ تقريبا الفيلم دا هو الشي الوحيد الشفتو
1180969293292490752,YE,12,حسابشخصي الميانه مع الدكاتره لفل مليوون 😂 ❤
1152133637657235584,YE,12,حسابشخصي من كل النواحي المراه مظلومه ويقولو من وين جات النسويه
1168585945949622272,AE,15,عارفينك يوم تغضب عله بس في الراحات نهر جاري والعرب لي ماتخاف من الله عند سيفك ينزلون اجباري ⚔️ #محمد_بن_زايد_عزنا_وفخرنا رابطويب
1143113115774722048,PL,11,حسابشخصي شفتلك وجوه و اشكال جديده . . اشي وااو حكيت الحمدلله اني تخرجت 😅 
804046487697129472,TN,16,قولت كده والنعمه علي راي الزعيم من برا هلا هلا ومن جوا يع يع 😂 رابطويب
963763501746581632,EG,10,اللي كان بينظر عن ان الاخوان هما خزان داعش، طيب ده راجل بردعاوي 🤦 🏻 ♂️ رابطويب
1166445986073448448,EG,10,حسابشخصي قهر احسن ياواد عمي 😂 
930827942476828800,OM,0,سمعتوا برطب الشتاء ؟ 😉 الحبيب طالب طلبه عسره في الصيف لوميه وفي الشتا بسره رابطويب
1019929773622136832,SD,1,حسابشخصي حسابشخصي طلبتي شنو عشان المره الجايه اطلبه لانه الحاجات الطلبتها ما عجبتني شديد
838301188630142976,LB,5,حسابشخصي تعليق غير موفق مش اذا سرقونا يعني لازم نعمم الرذيله وتفوت جول خلي الجول يفوت بلا نشر
577571181944942592,JO,6,حسابشخصي مساء الخير بحلول انزل التطبيق علی التلفون ومو زابطه معي بتوقف عند 20 % ما الحل
1172661892877344768,PL,11,حسابشخصي الناس بس بدها عرس عشان ترقص فيه اهمليهم عروب بموتوا لحالهم 😂 
524107695037894656,TN,16,وانا اشرب كابوتشينو طاح الفنجان من ايدي . . الي هالحين وانا كلي ارتباك حتي هي المسكينه ﻻحظت علي وجهها عﻻمات مفارقه الحياه . . من الفجيعه
1137436084386898048,YE,12,حسابشخصي موضوع شيق صراحه هه
964297912808329216,LY,17,مازالت 17 فبراير لديها القدره علي ابهارنا بس عذرا يا شهيد نحنا اللي فقدنا قدرتنا علي اننا نعطيها فرصه . . 
1059877663119233024,EG,10,ياريت اللي بتروح المول او الشغل بمايوه بكيني متروحش الايام دي يا جماعه وحياه ابوكو عشان بتوع العري بيتقمصو رابطويب
607338543103541248,SY,7,حسابشخصي حسابشخصي انا بعرف كردي بساعدني هالموضوع بشي
927645199341379584,KW,3,حسابشخصي حسابشخصي حسابشخصي حسابشخصي الهر لك ولاشباهك وانعل والد والديك ياراعي الكبتي اذلف والحرام انت تعرفه عدل لك ولاشباهك
944665082671304832,DZ,14,حسابشخصي والله انا مثلك يا نايف من ذي ما عرفتها
1186198003826249728,LB,5,مين الرابطه المارونيه ؟ ؟ ؟ ؟ انو كل ما بدو الشعب يقول مابدنا هالرئيس بدنا غيرو بيقلبوا ربا طائفيه لك انتو شو ربكن بدنا نفهم لكن العرصا منكن يقول بدنا يسقط رئيس الحكومه او رئيس مجلس النواب يلا تنشوف ولك يازباله ايمتا رح تطلعوا من طائفيتكن انتو بدنا نفهم
864439097187868672,JO,6,عيون الخيل لامرت من الهيبه تغار ثقيله الممشي وتجمح لوتشوف ضلالها ✊ 
698108322986102784,AE,15,حسابشخصي هه . . . انا اقول غير رقمك
1151620162258423808,AE,15,حسابشخصي تعال كيف قطر بمجموعه مش المفروض الدوله المستضيفه 🤔 
899301020257447936,QA,4,حسابشخصي حسابشخصي حسابشخصي حسابشخصي مو شغلك تكلم علي بنات النعاشه ياصفوي
1051065860545306624,IQ,8,حسابشخصي وانه هماتين ما افهم بالرياضيات
706583867738726400,OM,0,حسابشخصي كيف يعني انتهازيه سياسيه
726720001252667392,TN,16,اطفالي دعيت لكم والدنيا مطر مانفترق مايبعدني عنكم بشر ماتاخذكم مني ظروف وقدر دعيت لكم تحت المطر تدوموا لي طول العمر رابطويب
1171588347661361152,SA,2,في زمن سلاحك قوتك الاقتصاديه
1048587007423913984,QA,4,حسابشخصي حسابشخصي بس خبرهم ناقص، ما حطوا دعم كمنحه او ايداع في البنك، او قرض شكله قرض لان لو كانت منحه كان الخبر منتشر اكثر من كذا
793870614817828864,IQ,8,#علي_فكره انت تغيرت وقلبك عني غيابو طول من جوا انت تغيرت وصعبه ترجع مثل الاول . . 😁 
1174390472250466304,OM,0,حسابشخصي حسابشخصي هذا يبا يسكر ويريد دعم شرعي 😁 ، خبروه شي شراب شعير بدون كحول يشرب علي كيفه . 
1147251392404439040,TN,16,برمجه #قرطاج كل عام اسوء من اللي قبلو 🙄 امتي باش تجيبوا #جوليا_بطرس 😢 حسابشخصي
937049433363111936,PL,11,مواليد 92 عاملين قلق ع الفيس بوك
687270047597854720,OM,0,طلعت من المكتب متاخره اليوم والدنيا فاضيه اشوف وجوه مرهقه وتعبانه طالعه نفس الوقت ، شباب # PDO فعلا مجتهدين جدا ويكدوا الله يقويهم
1067824420356611968,YE,12,حسابشخصي اسحب عليه سريع سريع
928338720943693824,JO,6,حسابشخصي يخسون نتابعهم بنشن حمله مقاطعه عليهم بكره
998331566416912384,DZ,14,حسابشخصي سيدنا لوط عليه السلام
1137562195204747264,LB,5,يا الله كنا عم نعملا سوا الحركه يا ريت حدا برك الكاميرا صوبي 😭 بليز اذا بتلاقوا هيك فيديو منشنوني رابطويب
1157034517405863936,OM,0,حسابشخصي حسابشخصي روحي مبونه اكل ونوم نتيه ومستويه كما طبال لاحق العزوه 🏃 🏼 ♂️ 
1082083155773964416,JO,6,حسابشخصي انا وكان طولي انا واخوي شبر اخوي قرر يروح عبيت عمي وغاص بالتلج اول شي اهلي صوروه بعدين انقذوه وبعدنا كل ما نشوف الصوره بنضحك 😂 
1148920953231028224,IQ,8,حسابشخصي الله علي بروده . . وفهاوته التكتل . . كان فيه حاله نفسيه
1160620370828890112,SA,2,حسابشخصي استح من الله قبل الناس وش هالكلام كلهم ابناء وطن واحد ونفتخر فيهم وكلهم يمثلون الوطن غصب عنك وش هالتخلف وصلنا ٢٠١٩ وباقي فيه همج وعنصرين استغفرالله الله لايبلانا بس وتقول عتبان عنصرين وتقوم تسب الرجال الحمدلله والشكر العقل نعمه 😕 
1011381306511511552,EG,10,حسابشخصي حسابشخصي و بغض النظر عن شغلي لكن فعلا مش من المنطقي خالص ان عشان صادف ان يوم اجازه جه مع يوم اجازه اني اعوضه و احنا محتاجين نشتغل ٢٤ ساعه والله
1063997027619622784,PL,11,حب كبير لهالانسانه الراقيه 💘 #ميلاد_نوال_الكويتيه
916071646854897664,IQ,8,وتشوفه يسرد عنه سرد جميل وتتعجب شلون صنع من موقف حكايه جميله هذوله كلش يعجبوني قبل فتره شفت لقاء ويه شاعره عدها هالملكه
1001955236532162560,KW,3,حسابشخصي السلام عليكم كلامك صح الصمان بلادي لكن الكويت بعد بلادي
813889073366581248,LY,17,حسابشخصي واخد عليها فلوس دعايه الديداس هذه هه
1163383203228504064,SD,1,حسابشخصي وطالما الاولي خلق ودين وجمال التانيه لزومها شنو
961872691882946560,YE,12,بوادر الطلب المرتفع علي مكبر الصوت الذكي Apple HomePod بدات تظهر رابطويب #تقنيه #اخبار # Tech #اقلام_تك
1177677162209583104,JO,6,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي 😂 😂 حبيب القلب . . . حكيتلهم عطوني لاب توب اعمل عليه سحب وجاري المحادثات معهم وان شاء الله يوافقو
760435797665452032,KW,3,لا لا لا راحت الحكومه وطي ،، اعتقد الحكومه من خوفها المجلس راح تنتحر جماعي مو تستقيل هه ،، الراي رايك يايبه رابطويب
863040394501685248,LY,17,امراحك الخالي شان . . . . علي هلك شوا . . اعزومهم
930743577969418240,OM,0,حسابشخصي حسابشخصي حسابشخصي واا مسيكين قلبي متوشل عليه وعلي صحته طلع مريض حليله يحتاجله حد يوسمه بهيب علي قمه الراس بيصح 200 / 200 
1182361722818093056,YE,12,هدوئكم هذا يذكرني لما اجلس مع ضيوف ماعرفهم
1173303803698978816,OM,0,حسابشخصي حسابشخصي حسابشخصي حسابشخصي عشان كذا انا رافض اني اصوت نهائيا المجلس شو فايدته اذا محد يستجيب له
913777219209539584,PL,11,يلعن ابو الحاله مش وقتها يا رب
1124242466549456768,PL,11,حيضل وراهم لحد ما يقضي علي اخر فنان ويريحنا من كل الفنانين 😌 رابطويب
1072172541442224000,LB,5,حسابشخصي فنجان نسكافيه بيخليكي تستوعبي . . هلا كلمه وبتنقال عشو مكبرينا هلاد . . اذا منعد عدد الدعوات علي بعضنا بتقولي في ابادات جماعيه بالبلد . . روقوها بتروق وبترول 🤗 
1077967534727548800,IQ,8,حسابشخصي حسابشخصي مو خوف بس اخوي الكبير
1059955184237981568,SD,1,فخر والله محتاجين حاجه للصمغ العربي برضو #اتحاد_مغردي_السودان رابطويب
959870206775525376,YE,12,اللي ما يشوف انها مهتمه بالصوره مخدوع كثير #كوفيه_الشعب
929053508069937152,JO,6, 1 + وين الناس اللي كانت احلام تقف جنبهم بكل المناسبات وخاصه الفنانات والاعلاميات ! ! ! ! ! ! ! ! ! ! حسابشخصي رابطويب
1182048595492646912,DZ,14,حسابشخصي حسابشخصي ااه اوكي ماشي حكايه مانتنازلوش كاين عفايس يتفاهمو عليهم قبل الزواج باش تكون كل حاجه واضحه احسن
1147904644896690176,OM,0,حسابشخصي احسن لها تتنازل عنه وش لها في الغثا 😂 تقابل ربها افضل 🤗 
1154289559892631552,IQ,8,حسابشخصي ليش بالخاص اشوفك اردافي هنا احسن ، بالخاص اخاف هه
1060281172876558336,QA,4,حسابشخصي حسابشخصي يخسون ويعقبون، مب كفو والله
935424148364451840,KW,3,حسابشخصي هذا مو تبيع سيارتك
1007288083191037952,TN,16,وش لعب الحواري هذا ! ! ! 
950305086366015616,JO,6,واخيرا طلعنا ام السجل التجاري
1017081272643080192,JO,6,حسابشخصي مو شرط والله . . . مرات الكفاءه تبين الشخص
1123935517341626368,SA,2,حسابشخصي مدرب التعاون بيجيبها والله اعلم ٢ او ٣ للتعاون
1121978941722505216,SA,2,حسابشخصي حسابشخصي انت بالذات نسخ لصق خراط ماعندك سالفه
911689395094384640,BH,13,والله ما مثلك بهالدنيا بلد #السعوديه
923631300564615168,SY,7, ( اديب الدايخ - موال | لولا غرامي لما ذرفت الادمع ) رابطويب
985561943154053248,DZ,14,حسابشخصي اول مره تغني بغير لهجتها اصلا لما سالوها قالت ما راح غني بلهجه اخري انا تعودت نكون الاولي في بلدي وانا غنات بلهجتنا هذا دليل انو الفن ديالنا عنو قيمه وراح ازيدلها في المشوار ديلها
1135629241486327808,IQ,8,حسابشخصي حسابشخصي ختمته وبديت ختمه جديده وصلت لحد الجزا السابع والحمد لله
520507035977146368,BH,13,ودام حب الدار وصلنا النيابه . . كثروا ياهل الشكاوي بالشكاوي
1155417104071438336,OM,0,حسابشخصي حسابشخصي كما ذا الغشش سكتوا عنه بذيء لسان وفيه تفوليه 👌 
913704414464151552,SD,1,حسابشخصي حسابشخصي حسابشخصي ما مشكله غي البديل دايما لانو دا بطل ال NBA ما بفكوهم بسرعه كدا
977447286031740800,OM,0,حسابشخصي حسابشخصي مافي احلي واجمل من الواقع الحلو ولا الاحلام كلها زيف وتصنع وخدااع
970332117845643264,SD,1,عايزه اعرف ناس جديده 💜 
992338500283502592,OM,0,حسابشخصي بغض المغردين او بعض التعليقات 😅 رابطويب
1155760612246466560,OM,0,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي ابشر بالفوز وحش مال صاله 💪 🏻
997612918010187776,QA,4,اول مره ماعرف شعوري شنو بعد هالصفقه ! ان شاءلله ينجح معانا رابطويب
1082735014746488832,JO,6,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي هه و الله اضحكوني صدق المثل اللي قال اللي ما يعرف الصقر يشويه و انت يا خوي تركي نعم الرجل و المواطن السعودي الاصيل الشريف لكن لي عتب عليك اخي تركي ما ذنب الحمار بان تشبهه بمثل هؤلاء الحمقي فالحمار علي الاقل يمتلك بعضا من المنطق اللذي يغيب عنه مثل هؤلاء
1075759011801243648,SY,7,حسابشخصي بكل مكان والله للاسف مو بس بالاردن . . . وانا وقت كنت بالاردن اتضررت بسبب الواسطه
855969349160632320,MA,9,اه عرفنا ذيك الاسطوانه ديال العياشهوالوطنيه ويحيدو ليك الجنسيه 😂 ولكن والله حتي غير كنضحكو علي روسنا انا من الليله غادي نقلب الفيستا #العصير رابطويب
1171843475609935872,SD,1,حسابشخصي بكره تسمع وتقول قال
